filename,width,height,class,xmin,ymin,xmax,ymax
Image0212_362_00005_jpg.rf.326ffdd3ae695ea5f25c6c360541426f.jpg,416,416,golfball,200,199,214,214
00712_00004_jpg.rf.32801e73a86d1b9225e215ff11e19f07.jpg,416,416,golfball,199,300,215,316
Golf8_007_00006_jpg.rf.3282cf5d5cbb25479b65547a00075ee0.jpg,416,416,golfball,206,99,215,109
00470_00006_jpg.rf.3276ad32ad5efe3120194ce74c840971.jpg,416,416,golfball,200,95,213,105
Golf2_008_00004_jpg.rf.327e4b7dd605c30ba12dfeb5beeb02f5.jpg,416,416,golfball,207,314,219,327
Image0206_1751_00007_jpg.rf.32837f8d493ea11ef886c3f73facf5d8.jpg,416,416,golfball,92,306,106,321
00353_00009_jpg.rf.328749dbeaaaab7dca05e34ccb6db9d4.jpg,416,416,golfball,96,96,101,101
Image0208_8025_00004_jpg.rf.328d650edb22654da8a1949fd0350b16.jpg,416,416,golfball,199,222,214,237
00002_00002_jpg.rf.3268ebf88cad05443ee27612f20912e0.jpg,416,416,golfball,177,93,188,104
00401_00007_jpg.rf.32973d518681ab26396b151e5c959c2f.jpg,416,416,golfball,93,244,104,255
00374_00001_jpg.rf.329705fb4f1c69878ebd0540576db2dc.jpg,416,416,golfball,310,310,317,317
00243_00006_jpg.rf.328f0654baca13bf106360638f7e7300.jpg,416,416,golfball,197,89,216,108
Golf16_013_00003_jpg.rf.3211dba0f7bfbb69ed7190724654ce25.jpg,416,416,golfball,314,98,323,107
Golf17_069_00001_jpg.rf.328e6fa954c90281b4d94f9046e6e72a.jpg,416,416,golfball,315,315,325,325
00744_00009_jpg.rf.329e18f40c0ffcf4e0e7d146743aea2f.jpg,416,416,golfball,94,94,104,104
Put4_013_00004_jpg.rf.3298feeea352f0dc67789cdc7daa5da3.jpg,416,416,golfball,206,314,228,336
Put1_023_00002_jpg.rf.32a7c511d03118b7e529f05d90848fa9.jpg,416,416,golfball,314,206,331,223
Put3_010_00003_jpg.rf.3286eff144a092c7ba91b98ac6c65713.jpg,416,416,golfball,314,123,336,143
Image0212_363_00004_jpg.rf.32b17591835913cd5fb4e5b0a5189218.jpg,416,416,golfball,201,307,213,321
00375_00002_jpg.rf.32acb42e5fc0f6b402071c64500f46ae.jpg,416,416,golfball,309,95,319,102
00690_00006_jpg.rf.32b1af9944cb3322d58f5a7b5e9a708f.jpg,416,416,golfball,200,95,213,105
Image0212_317_00007_jpg.rf.32b19d88e6f7beb9094808a70f56bb3c.jpg,416,416,golfball,90,305,107,322
00063_00003_jpg.rf.32a70fb5a222f97b334de52fb09f8596.jpg,416,416,golfball,304,123,323,141
00942_00003_jpg.rf.32b43bbc08315d9901402307378e8f56.jpg,416,416,golfball,203,310,210,317
Image0214_10119_00007_jpg.rf.3291c00abf200d380f11582a4f087953.jpg,416,416,golfball,95,310,103,318
00028_00001_jpg.rf.32b22eba6d9864127a56792ccbb8ea9d.jpg,416,416,golfball,308,305,319,321
00862_00003_jpg.rf.32b2393c41c068f8ce48c3f96a0eb8fc.jpg,416,416,golfball,307,93,320,104
Image0207_1442_00009_jpg.rf.329bea59ae1b9b7bd6fef42d9c8bf4e0.jpg,416,416,golfball,120,95,130,103
00381_00008_jpg.rf.3299b2607dd883d422c5e942719a41c3.jpg,416,416,golfball,92,204,105,214
00070_00001_jpg.rf.32acaa790e0c75ebc3c0ef0d24d26ed6.jpg,416,416,golfball,310,310,317,317
Golf5_017_00004_jpg.rf.32abd5be92ea1eec82be507ba9c36014.jpg,416,416,golfball,206,314,214,321
Golf17_090_00001_jpg.rf.32b02c9ae765e6f88534a006f02b799f.jpg,416,416,golfball,314,315,323,324
Image0209_1963_00001_jpg.rf.325f0dad5fa7c4d0a93f42e1e158864d.jpg,416,416,golfball,308,308,320,320
Golf17_015_00001_jpg.rf.32a992a0380311349783cd03fd0c255d.jpg,416,416,golfball,314,315,335,337
Image0203_2093_00004_jpg.rf.32be46a15389482674e741e8ae3c39c6.jpg,416,416,golfball,198,207,215,226
Image0208_1759_00005_jpg.rf.32b4e051d3ee0b17aa3fffe8ef15128d.jpg,416,416,golfball,197,196,216,217
Image0213_20326_00003_jpg.rf.32b2abb7addf38b194f2fc84cac11c4c.jpg,416,416,golfball,308,93,320,105
00891_00007_jpg.rf.32c139f8456220f6e83a5524397ea330.jpg,416,416,golfball,92,292,105,305
Image0204_800_00001_jpg.rf.32bbad01b5d85c77685228ed45cb991c.jpg,416,416,golfball,307,308,321,320
00603_00005_jpg.rf.32c4b99f4de0026b89c59fd129910cda.jpg,416,416,golfball,198,198,216,216
00435_00008_jpg.rf.32c39c6f1597ba7e34901bc7d3e06c35.jpg,416,416,golfball,95,203,102,210
Image0210_10634_00005_jpg.rf.32ce4b22257fb9957447c505afc424af.jpg,416,416,golfball,89,305,108,322
Golf4_009_00006_jpg.rf.32d360fd54c0a5159fb0e20a224cdc7e.jpg,416,416,golfball,98,98,107,107
00942_00005_jpg.rf.32c4d9add3906a39d0ee900f391d0b66.jpg,416,416,golfball,95,310,102,317
00925_00005_jpg.rf.32c6c9841b9ec5ec33a3f959c21e494c.jpg,416,416,golfball,199,201,215,214
Image0212_403_00002_jpg.rf.32bebd61ec23206d6d5d0394b13ce5bd.jpg,416,416,golfball,309,201,319,213
00547_00006_jpg.rf.32cb158d45f7ff71b410548b6628db4a.jpg,416,416,golfball,201,93,212,104
Put3_008_00008_jpg.rf.32c9bb3474cfc740d6c51a584d374e77.jpg,416,416,golfball,96,204,117,227
00912_00004_jpg.rf.32c3e596543084b1a39a3fc40996d21c.jpg,416,416,golfball,212,283,219,293
Image0212_393_00003_jpg.rf.32cb27be55b384c619c502cedf44cc83.jpg,416,416,golfball,307,92,321,106
Image0203_14825_00002_jpg.rf.32d891a112ad0f0ccadc876411dfb175.jpg,416,416,golfball,306,199,321,214
00407_00004_jpg.rf.32d5c2faa180d11c702fc7f7bce9ec8b.jpg,416,416,golfball,202,92,212,103
Golf8_012_00002_jpg.rf.32c5f6602092d9342285597f88760d60.jpg,416,416,golfball,314,99,321,106
Image0210_809_00006_jpg.rf.32ddb5c57ee42465c4e74f6e47abd850.jpg,416,416,golfball,200,137,214,152
00180_00004_jpg.rf.32e6bf2a4923a04a0eee3f2d16c3b0e9.jpg,416,416,golfball,195,208,219,232
Image0213_2725_00003_jpg.rf.32f44566b052782ca6c6d9e866a35c87.jpg,416,416,golfball,308,93,320,105
Image0210_10702_00005_jpg.rf.32ee7cdfb44d5dee5b77caeabdd5a455.jpg,416,416,golfball,90,199,107,214
Golf3_006_00008_jpg.rf.32dd5831c4e067a9010b9dee86df7237.jpg,416,416,golfball,99,206,107,213
Image0208_7995_00008_jpg.rf.32ef9e96c8650f175154b0c055c8acbc.jpg,416,416,golfball,90,198,107,215
Image0207_1467_00004_jpg.rf.32dc86f217684ac3ea5b7363ae7bda44.jpg,416,416,golfball,203,310,211,318
Image0212_315_00001_jpg.rf.32da33a6ae3135a00182543d11bdf72a.jpg,416,416,golfball,304,304,323,323
00280_00005_jpg.rf.32e6be049f30a16d690efcd843ac10c3.jpg,416,416,golfball,204,201,209,208
01065_00004_jpg.rf.32d703daf0054eeef959f2618a876deb.jpg,416,416,golfball,190,80,223,116
00083_00001_jpg.rf.32cec95c2afd52cf0372497be29c5eb7.jpg,416,416,golfball,309,308,319,319
Golf4_014_00001_jpg.rf.32e670ca7110a7fee57b564758678f38.jpg,416,416,golfball,314,99,322,107
Image0213_20318_00008_jpg.rf.32f265211e7ca30b9dc59ca5718f7a05.jpg,416,416,golfball,93,202,105,212
Image0209_1955_00005_jpg.rf.33016b290986d721692afafe040595de.jpg,416,416,golfball,200,200,214,214
00877_00004_jpg.rf.32f2b7220a10b906f91027531c8ae27d.jpg,416,416,golfball,198,305,216,323
Put4_018_00005_jpg.rf.3302918d96776b13aafeb675264ecc97.jpg,416,416,golfball,206,207,228,227
00702_00005_jpg.rf.32ff55023fe44208355b0a333adf6eeb.jpg,416,416,golfball,199,306,209,319
00956_00005_jpg.rf.3305a8f4d8f55b0a49c9eff5c3fe4108.jpg,416,416,golfball,204,201,209,208
Put5_011_00008_jpg.rf.33000edde276a044732428d97fa47e9b.jpg,416,416,golfball,98,207,118,227
Image0208_8037_00005_jpg.rf.32f79bc883910ff5339df1a4f7d31aa4.jpg,416,416,golfball,92,107,106,121
00605_00004_jpg.rf.33006fbda25014ce7667014b1607f98e.jpg,416,416,golfball,199,277,215,301
00629_00001_jpg.rf.32f0395f7e0dc4b450ee55bdcfb34638.jpg,416,416,golfball,308,307,319,320
Image0214_10123_00003_jpg.rf.32fc4163116149dd755e6afe3011af6f.jpg,416,416,golfball,310,95,318,103
Image0210_10636_00006_jpg.rf.331ec75bb51904b4fe19a5ccee0230f0.jpg,416,416,golfball,90,267,107,286
00245_00009_jpg.rf.32fb51e96cdd65d403dd8e9a288e6cd2.jpg,416,416,golfball,76,74,121,122
00095_00006_jpg.rf.331e5320924b0d2900587ffeb727df98.jpg,416,416,golfball,199,79,215,107
00908_00009_jpg.rf.331a84213b3aa4d1e88c479499ac1820.jpg,416,416,golfball,94,95,104,102
Put2_020_00002_jpg.rf.33125d4ea57bd612f335b654ede8e70e.jpg,416,416,golfball,315,207,326,221
Image0213_20329_00008_jpg.rf.331d938e87bc04f387fe8db62df0545a.jpg,416,416,golfball,94,202,104,212
01051_00006_jpg.rf.331819fc53329b87dae3b6cf0e8dc2a1.jpg,416,416,golfball,203,122,210,132
00202_00001_jpg.rf.331de891e5f580ad61ef3c0a7d94acbf.jpg,416,416,golfball,307,306,320,322
Image0210_10697_00004_jpg.rf.330ced68f3b98276cd20c2b748ca0c34.jpg,416,416,golfball,89,305,108,322
Image0210_806_00005_jpg.rf.331a8d1d069cb931a1e752bf2bea9a71.jpg,416,416,golfball,200,200,214,214
00248_00007_jpg.rf.3305d00b01649c407a99f5ea00e346ae.jpg,416,416,golfball,83,295,114,331
00820_00005_jpg.rf.331fb68de42ce614e453de0fc8f8459f.jpg,416,416,golfball,203,203,210,210
00710_00005_jpg.rf.3328644822069a4ae20868187b64b183.jpg,416,416,golfball,90,309,108,322
00498_00008_jpg.rf.3330b774284e1fa4ffe8d936b01e42b7.jpg,416,416,golfball,94,197,104,210
Image0209_1946_00007_jpg.rf.332c6edf326376be24893126d56f619f.jpg,416,416,golfball,91,306,106,321
Image0207_1389_00003_jpg.rf.3334926b135ce83cff7f88eecc2b4282.jpg,416,416,golfball,308,93,320,105
Image0212_324_00006_jpg.rf.332a0573f990432ff818d119d038d8d9.jpg,416,416,golfball,198,173,215,190
Golf17_019_00006_jpg.rf.333977c69f2d703ca6c8fb7d4aa03974.jpg,416,416,golfball,98,234,116,256
Image0210_10680_00007_jpg.rf.332dea1f84b1c488492ac106a6c6c18d.jpg,416,416,golfball,90,305,107,322
00183_00001_jpg.rf.33386f59e54f788d69199d3320c6c860.jpg,416,416,golfball,307,306,320,322
Put3_013_00003_jpg.rf.334a407097c504b181f7734a5d260203.jpg,416,416,golfball,313,154,336,177
00550_00004_jpg.rf.333287925c23ca7ce4b041145f44f64d.jpg,416,416,golfball,201,310,212,320
Image0210_15182_00002_jpg.rf.33364e7f52d200a6f494d50b3ccc5293.jpg,416,416,golfball,307,200,321,214
Put2_028_00008_jpg.rf.33297857a9e16fd8b78287108813c63c.jpg,416,416,golfball,99,207,111,219
00094_00001_jpg.rf.334472bc44a47cd729b86a7c162539e9.jpg,416,416,golfball,298,348,329,379
00529_00003_jpg.rf.333fc8a9363037d618fc1af6939e90e2.jpg,416,416,golfball,308,94,313,101
00153_00001_jpg.rf.334e7a644d22ef0bba5391700a4a9c54.jpg,416,416,golfball,307,309,320,320
01039_00003_jpg.rf.33292e775a1e69bb54539852dbf049ea.jpg,416,416,golfball,90,54,108,67
Golf8_008_00009_jpg.rf.33471b97e3f584518953c9fb016c53ec.jpg,416,416,golfball,98,98,103,105
00722_00002_jpg.rf.334d3fe3e2b880b3b021bc6aa8220ad5.jpg,416,416,golfball,307,200,320,213
00499_00005_jpg.rf.334e320933dc89ff0474408fb15d7643.jpg,416,416,golfball,183,294,222,333
Image0210_10689_00007_jpg.rf.33403ef30145bb8962930c2cd0ace1fe.jpg,416,416,golfball,90,305,107,322
Golf2_007_00002_jpg.rf.333ebcfa56994aee61d6e45c5aefb814.jpg,416,416,golfball,314,206,325,221
Image0204_5789_00003_jpg.rf.3337d3457e7144d8ce3c37cd5133a9eb.jpg,416,416,golfball,308,93,320,105
Image0208_8027_00001_jpg.rf.333c339bbbe3fbc68d57a849ee242aac.jpg,416,416,golfball,308,204,320,216
Golf16_011_00002_jpg.rf.3351f1af767ea1011f08c2944e68150e.jpg,416,416,golfball,314,206,323,214
00260_00004_jpg.rf.333b52bfda8948416b9ec94007dc7128.jpg,416,416,golfball,195,261,219,285
Image0208_1743_00004_jpg.rf.335489994bb9bd0e1954e85210f6f878.jpg,416,416,golfball,198,305,215,322
00896_00002_jpg.rf.335376d22f172e05211d57afdc448464.jpg,416,416,golfball,308,204,319,214
00409_00008_jpg.rf.335e3fdd63b2ccb13fb24b6c53f85963.jpg,416,416,golfball,94,202,104,212
Image0210_10636_00006_jpg.rf.335d3f228ae229a2b1b34728726ac590.jpg,416,416,golfball,90,267,107,286
Image0210_10662_00008_jpg.rf.33601b9b0a9cb563c037b3257a3d0152.jpg,416,416,golfball,90,198,107,215
00891_00008_jpg.rf.334ba5e5afa833458192713cb38657f7.jpg,416,416,golfball,92,200,105,213
00020_00002_jpg.rf.335e24dfd4e32b8e55a5372da0cc1431.jpg,416,416,golfball,305,205,323,215
Image0210_15245_00004_jpg.rf.3360e047878ea8039d8dbc27e32c8cc1.jpg,416,416,golfball,202,308,212,320
00296_00008_jpg.rf.336d22c0d4444ca5e92fb3ee3d94f368.jpg,416,416,golfball,95,198,102,209
01033_00008_jpg.rf.3352c4cb66fd62a16e530f5ca43b7e1a.jpg,416,416,golfball,94,197,104,210
Image0206_1794_00006_jpg.rf.3360e0b0d844b3a171e4d8aa3b73fc9f.jpg,416,416,golfball,202,94,212,104
00754_00006_jpg.rf.335d58e5e04e97b1355d512ff9c352b7.jpg,416,416,golfball,200,171,213,181
Golf4_016_00002_jpg.rf.336666d743dc4f1c2645ed0ab52f69d3.jpg,416,416,golfball,207,76,215,84
Golf3_002_00002_jpg.rf.337cf13fa379f0eb5829a3eb3009eeb1.jpg,416,416,golfball,315,206,327,219
00472_00004_jpg.rf.3348399c330d3a82a6e936786b1aa7f3.jpg,416,416,golfball,201,268,212,278
Image0204_5783_00002_jpg.rf.337db8a9b0c24eb8fe3a23bc8d30f679.jpg,416,416,golfball,308,202,320,212
Golf2_026_00009_jpg.rf.3364aa268e10b175462c8467b8a758ba.jpg,416,416,golfball,99,99,107,106
Golf2_012_00003_jpg.rf.337e6401b4104b7a611177e53cf55d89.jpg,416,416,golfball,314,98,323,108
Image0208_8008_00009_jpg.rf.337d8ea22f24b0e36ee7bcf9d99cefff.jpg,416,416,golfball,91,92,106,106
Put4_007_00008_jpg.rf.3373ae6108e236bb40b98b6164d69224.jpg,416,416,golfball,98,206,115,221
00431_00009_jpg.rf.336ee97010463e39a85650def641e215.jpg,416,416,golfball,94,196,104,209
00469_00003_jpg.rf.33780735c1088314bcd01830eee8e62c.jpg,416,416,golfball,310,95,317,102
Golf8_013_00004_jpg.rf.336584e3f2720604d0f7697e38cfb3c8.jpg,416,416,golfball,206,98,213,105
Image0213_20338_00006_jpg.rf.3394f3a762b89f338185d6fbbd6c193b.jpg,416,416,golfball,202,94,212,104
Golf17_096_00008_jpg.rf.338dbe5171b9b8188805d5d098b76589.jpg,416,416,golfball,99,207,107,215
Golf17_033_00004_jpg.rf.33995cd6a34f1b7d31887f8385154d79.jpg,416,416,golfball,206,314,221,331
Golf10_007_00008_jpg.rf.338e84b6c29a4771a2adb305a0090727.jpg,416,416,golfball,98,207,119,228
00921_00007_jpg.rf.3389c1501031bcb9680abd8db1917ddf.jpg,416,416,golfball,93,275,104,286
00262_00005_jpg.rf.33a4750763aae4edba04bb74efe65c91.jpg,416,416,golfball,175,172,238,237
Put1_030_00003_jpg.rf.339153bc8dba37aa559f5bbc24481d84.jpg,416,416,golfball,318,99,330,113
00521_00001_jpg.rf.338a13604a51b91869a0bf72e050456e.jpg,416,416,golfball,311,259,316,264
00445_00003_jpg.rf.33a58a66e00f056f2d7462bc21ab8b28.jpg,416,416,golfball,202,309,212,319
Image0208_8020_00003_jpg.rf.339993fff94b071dae99865b71410cb9.jpg,416,416,golfball,306,91,321,106
Image0206_1774_00006_jpg.rf.3392a52529cac14c0026f07c50361f5f.jpg,416,416,golfball,202,94,212,104
00242_00004_jpg.rf.338f8790d88d8cbacbe66fa30ea86e40.jpg,416,416,golfball,201,307,212,320
Image0204_5794_00007_jpg.rf.33a9e641630314d0ce47ae6ab66e6c5c.jpg,416,416,golfball,93,308,105,320
Golf1_013_00006_jpg.rf.3380202327e05bf8aa1dc64cfe6467ae.jpg,416,416,golfball,205,99,214,107
00066_00008_jpg.rf.33a887d8c90d616901cef5d9312b7a0d.jpg,416,416,golfball,95,203,102,210
Image0212_398_00009_jpg.rf.33985f38cdb12a88afc51cdbed61a1ab.jpg,416,416,golfball,92,92,106,106
01101_00004_jpg.rf.3397ff9b09778405269673641036c9f3.jpg,416,416,golfball,202,206,212,211
Image0213_2730_00005_jpg.rf.33af50656250c1964b800b748bb262e7.jpg,416,416,golfball,201,201,213,213
Golf2_020_00006_jpg.rf.33acfc3ad1c7fd6c16b843b9ef7122b2.jpg,416,416,golfball,206,99,214,107
Image0212_410_00009_jpg.rf.33af147a05172b96764a5b398a44f9ef.jpg,416,416,golfball,93,92,105,106
Golf5_012_00003_jpg.rf.33ab80f5dda67ab3001cf994aa9dd456.jpg,416,416,golfball,315,99,323,107
00349_00007_jpg.rf.33b37ca90d96d6163546c7959f2cc706.jpg,416,416,golfball,93,308,104,319
00497_00006_jpg.rf.33b6bcfe598810a1550fba3a66c5cb2c.jpg,416,416,golfball,203,119,210,129
01122_00003_jpg.rf.33be2bab8383770964df97d9a06c3890.jpg,416,416,golfball,199,306,215,322
00362_00003_jpg.rf.33bd14829711cb18cfb07c09f9124f41.jpg,416,416,golfball,308,172,319,182
Image0212_416_00002_jpg.rf.33b38bd466320d54c252b98db012ed26.jpg,416,416,golfball,309,202,319,212
00297_00002_jpg.rf.33cb1ee0f32db5190c48a608013a1c83.jpg,416,416,golfball,305,295,323,305
Golf4_010_00002_jpg.rf.33b1ad098e9f89c7fc58609335d207ed.jpg,416,416,golfball,314,99,323,107
Put4_031_00006_jpg.rf.33ce3012bfe26b47da377b288b79554e.jpg,416,416,golfball,96,235,117,256
Image0210_10715_00001_jpg.rf.33ab8be64a6bb7ef011c3fc667d7a898.jpg,416,416,golfball,12,306,31,321
Put2_009_00007_jpg.rf.33d24b8b56f170f2ced0fc9ce6698202.jpg,416,416,golfball,97,313,113,329
Image0208_7996_00001_jpg.rf.33d7f13b4d70570c3c54b23891b453b4.jpg,416,416,golfball,306,306,321,321
00962_00002_jpg.rf.33d222cb80c31cf9035b4c1fc1b67cfd.jpg,416,416,golfball,309,257,319,268
00765_00009_jpg.rf.33cdb9b8c8463664416ddb96a3dd186a.jpg,416,416,golfball,90,95,108,113
Golf17_034_00001_jpg.rf.33cc615a73c5d0dca0074960fa41099f.jpg,416,416,golfball,315,314,330,331
Golf10_032_00005_jpg.rf.33d6403b0f895e58a55a997cf2028c95.jpg,416,416,golfball,99,148,109,158
00513_00005_jpg.rf.33d863196e841b18a65774e0ba6a6497.jpg,416,416,golfball,202,202,212,212
00217_00008_jpg.rf.33d0505fb6c01749696eec0397cf86aa.jpg,416,416,golfball,92,200,105,213
